timestamp,total_cement_produced,production_target,oee,energy_consumption,clinker_production_rate,kiln_running_hours,kiln_temperature,mill_throughput,bagging_output,downtime_kiln,downtime_crusher,downtime_mill,scheduled_maintenance,unscheduled_maintenance,mttr,mtbf,blaine_fineness,lime_saturation_factor,free_lime_content,compressive_strength_2d,compressive_strength_7d,compressive_strength_28d,dust_emissions,co2_emissions,water_usage,noise_levels,limestone_stock,clinker_stock,cement_stock,hourly_production
2025-05-02 11:48:38.252107,1744.0,120.0,87.09,110.23,72.18,4.7,1225.42,45.0,46.0,0.4,0.51,0.22,0.11,0.51,1.48,52.8,3273.22,0.97,2.29,37.93,38.88,40.99,42.07,766.87,199.82,88.26,844.0,727.98,939.76,2.0
2025-05-02 11:48:38.319988,1779.0,120.0,91.54,108.02,66.47,8.18,1122.21,48.16,47.0,0.75,0.43,0.39,0.06,0.55,4.17,111.48,3295.63,1.09,1.34,34.33,45.26,47.27,52.46,775.83,194.9,90.66,830.36,925.9,1106.63,1.0
2025-05-02 11:48:43.284301,1884.0,120.0,86.22,120.91,68.85,3.24,1163.83,80.0,50.0,0.49,0.12,0.49,0.05,0.45,0.5,81.17,3375.93,0.85,1.09,38.49,43.93,47.66,46.85,754.54,169.93,87.34,1068.65,783.24,1014.04,3.0
2025-05-02 11:48:43.325038,1989.0,120.0,87.77,99.62,59.92,2.16,1219.77,45.0,53.0,0.17,0.32,0.38,0.1,0.62,2.23,86.55,3355.43,1.06,0.89,42.67,41.1,45.26,53.52,773.85,197.81,84.14,909.2,821.12,1216.17,3.0
2025-05-02 11:48:48.292214,2059.0,120.0,89.27,111.46,56.0,9.9,1086.89,45.65,55.0,0.79,0.07,0.26,0.18,0.29,1.48,55.82,3293.16,1.15,1.67,40.48,39.28,44.7,41.42,687.35,199.81,87.24,929.99,928.46,900.0,2.0
2025-05-02 11:48:48.335227,2094.0,120.0,90.02,106.05,85.0,1.0,1189.01,67.53,56.0,0.31,0.5,0.12,0.28,0.25,3.38,64.2,3295.14,1.15,1.83,39.53,42.62,44.62,49.06,758.91,212.3,86.14,1062.62,879.39,1266.0,1.0
2025-05-02 11:48:53.300762,2199.0,120.0,85.26,106.13,75.09,8.76,1227.03,59.42,59.0,0.34,0.2,0.5,0.08,0.2,1.45,61.1,3351.05,0.98,1.67,39.77,41.52,45.9,44.22,694.71,188.0,88.87,912.78,790.92,1125.84,3.0
2025-05-02 11:48:53.342261,2304.0,120.0,96.42,126.03,57.33,5.44,1228.66,45.98,62.0,0.22,0.81,0.21,0.14,0.27,0.5,95.38,3274.05,0.88,2.21,36.88,43.63,45.35,37.01,734.04,207.79,88.28,1027.3,825.03,1338.45,3.0
2025-05-02 11:48:58.304858,2339.0,120.0,94.02,112.26,79.54,6.08,1186.09,45.0,63.0,0.38,0.86,0.44,0.29,0.73,1.61,70.34,3393.5,1.14,0.99,39.73,36.1,41.43,42.23,783.9,190.13,90.6,978.64,904.85,1174.08,1.0
2025-05-02 11:48:58.346212,2374.0,120.0,86.82,115.55,63.46,3.63,1260.82,61.07,64.0,0.05,0.99,0.41,0.28,0.05,2.12,97.17,3424.25,1.02,1.17,44.93,41.9,55.8,48.42,785.88,201.84,90.16,964.44,776.43,960.11,1.0
2025-05-02 11:49:03.313968,2409.0,120.0,96.88,102.63,72.42,5.85,1089.35,63.94,65.0,1.17,0.63,0.47,0.29,0.45,2.92,80.19,3403.77,1.15,2.58,39.65,42.44,46.01,43.91,759.71,208.54,89.72,1080.65,790.26,1178.03,1.0
2025-05-02 11:49:03.351398,2514.0,120.0,87.25,102.97,59.19,5.08,1240.4,45.0,68.0,0.17,0.15,0.13,0.47,0.54,1.22,129.1,3428.57,0.98,1.63,42.93,44.82,41.48,49.32,788.48,212.79,86.39,1013.69,831.39,1086.75,3.0
2025-05-02 11:49:08.321702,2619.0,120.0,91.56,101.99,60.0,7.11,1269.49,45.0,71.0,0.16,0.43,0.43,0.05,0.73,2.28,85.92,3478.61,1.05,3.15,44.78,43.8,45.67,48.71,725.88,208.22,88.94,1017.28,856.52,1085.71,3.0
2025-05-02 11:49:08.356377,2689.0,120.0,95.31,102.53,83.22,10.64,1159.62,71.92,73.0,0.15,0.2,0.83,0.45,0.7,1.82,117.22,3525.51,0.89,1.36,41.55,39.15,49.24,45.51,726.7,229.99,86.17,969.97,766.14,983.48,2.0
2025-05-02 11:49:13.352454,2794.0,120.0,82.46,98.11,79.58,1.0,1275.21,45.0,76.0,0.05,0.05,0.69,0.05,0.35,1.71,57.83,3557.97,0.93,0.88,47.04,41.92,46.56,49.46,728.45,203.7,87.15,961.19,776.38,1057.79,3.0
2025-05-02 11:49:13.360599,2864.0,120.0,86.68,82.93,78.42,6.74,1218.83,63.4,78.0,0.24,0.55,0.62,0.28,0.33,1.51,72.23,3324.85,0.91,1.46,41.97,40.65,38.0,39.01,771.7,199.87,88.5,911.72,742.42,1004.41,2.0
2025-05-02 11:49:18.360528,2934.0,120.0,80.8,109.23,64.13,4.21,1192.06,51.34,80.0,0.15,0.36,0.05,0.59,0.44,1.6,105.89,3100.0,0.93,1.86,39.7,42.01,47.84,41.19,712.68,206.03,88.88,998.51,811.89,1124.63,2.0
2025-05-02 11:49:18.365977,3004.0,120.0,91.19,112.76,52.07,3.5,1194.54,68.89,82.0,0.66,0.55,0.6,0.17,0.05,1.33,95.4,3337.73,0.92,1.65,39.4,43.12,44.98,47.58,776.64,219.62,87.69,1009.01,905.73,1168.37,2.0
2025-05-02 11:49:23.366896,3039.0,120.0,86.67,95.67,77.18,4.55,1191.42,80.0,83.0,0.15,0.05,0.81,0.22,0.18,2.29,77.03,3375.89,0.93,3.48,38.97,40.38,41.09,54.72,776.25,218.99,86.65,1051.29,769.73,1018.41,1.0
2025-05-02 11:49:23.372453,3109.0,120.0,93.85,116.14,84.15,7.77,1238.07,45.0,85.0,0.05,0.05,0.94,0.14,0.54,1.79,84.94,3267.04,1.03,2.27,31.21,37.68,44.06,48.18,772.06,189.01,91.28,896.26,889.97,1095.49,2.0
2025-05-02 11:49:28.373021,3179.0,120.0,100.0,117.98,64.28,5.49,1259.6,66.6,87.0,0.99,0.23,0.51,0.05,0.05,0.5,74.26,3243.6,0.85,1.61,41.11,44.52,45.67,45.06,759.95,206.18,87.09,1146.97,869.13,1212.75,2.0
2025-05-02 11:49:28.377587,3284.0,120.0,88.43,109.55,61.68,5.25,1195.77,45.0,90.0,0.86,0.42,0.48,0.37,0.46,1.94,45.18,3259.73,1.12,1.79,36.28,40.46,42.7,41.66,743.54,197.48,86.87,947.41,890.63,984.16,3.0
2025-05-02 11:49:33.405188,3389.0,120.0,86.31,119.88,77.2,8.81,1182.35,45.0,93.0,0.05,0.05,0.66,0.51,0.11,1.39,95.48,3262.73,0.85,3.17,45.72,45.68,41.86,43.21,781.18,204.31,85.1,927.41,937.32,1217.37,3.0
2025-05-02 11:49:33.416667,3494.0,120.0,88.99,82.6,50.0,5.9,1145.26,75.32,96.0,1.31,0.8,0.67,0.31,0.05,3.32,60.47,3555.2,1.15,0.87,39.16,46.16,42.11,39.78,744.59,214.86,89.24,1136.93,852.54,1178.2,3.0
2025-05-02 11:49:38.436870,3599.0,120.0,93.72,105.33,67.86,1.74,1176.63,45.0,99.0,0.45,0.3,0.05,0.05,0.17,1.26,90.29,3307.41,0.98,0.57,39.83,40.46,42.08,38.35,720.26,207.02,88.56,970.82,1000.0,1304.39,3.0
2025-05-02 11:49:38.457306,3704.0,120.0,89.8,100.9,63.24,2.33,1089.91,75.94,102.0,0.63,0.69,1.12,0.34,0.27,2.73,82.53,3212.94,0.94,2.34,40.0,46.42,43.94,41.14,790.04,200.6,86.41,1145.85,859.29,1077.89,3.0
2025-05-02 11:49:43.468334,3774.0,120.0,95.85,92.54,61.24,4.86,1245.9,76.06,104.0,0.21,0.43,0.54,0.11,0.05,0.5,79.62,3205.06,0.91,3.11,43.19,44.6,41.23,39.98,796.24,188.82,88.26,1064.41,885.25,1306.09,2.0
2025-05-02 11:49:43.481580,3809.0,120.0,87.2,90.07,68.66,4.93,1183.71,59.53,105.0,0.05,1.24,0.17,0.42,0.28,1.98,58.83,3279.4,1.07,2.79,40.22,42.87,47.1,44.31,710.73,176.23,87.4,1028.28,812.6,1097.13,1.0
2025-05-02 11:49:48.477107,3844.0,120.0,82.47,103.41,71.62,7.93,1190.99,45.0,106.0,0.05,0.95,0.18,0.49,0.58,2.0,74.6,3523.94,1.1,1.87,42.38,43.17,40.58,41.33,768.06,179.3,86.07,998.67,900.02,1290.99,1.0
2025-05-02 11:49:48.487548,3879.0,120.0,93.06,102.43,64.78,5.05,1198.43,70.74,107.0,0.56,0.09,0.31,0.12,0.43,1.58,55.25,3532.09,1.08,1.89,46.49,47.05,44.9,42.74,754.94,203.08,89.71,934.47,891.13,1190.76,1.0
2025-05-02 11:49:52.658575,3879.07,120.0,92.63,98.92,69.7,12.0,1154.72,80.0,109.0,0.43,0.05,0.48,0.14,0.39,2.39,76.94,3370.94,1.0,2.12,44.22,44.65,38.42,44.66,761.32,181.75,89.47,944.84,873.46,1181.21,2.0
2025-05-02 11:49:52.666698,3879.175,120.0,88.48,101.64,53.15,8.95,1158.12,45.0,112.0,0.3,0.15,0.23,0.23,0.58,2.5,106.39,3421.04,0.98,1.86,38.82,39.69,48.34,51.53,714.61,191.55,86.34,1144.77,862.89,1183.24,3.0
2025-05-02 11:49:53.483630,3949.175,120.0,86.96,112.85,57.47,4.55,1171.83,56.05,114.0,1.29,0.75,0.79,0.39,0.46,0.81,30.0,3355.41,0.95,2.99,41.76,44.99,49.05,44.08,812.14,203.92,87.74,1009.17,837.57,1122.97,2.0
2025-05-02 11:49:57.673461,3949.21,120.0,89.5,118.35,58.04,5.27,1213.82,49.62,115.0,0.7,0.19,0.89,0.24,0.78,0.5,64.63,3368.17,0.91,2.95,40.28,35.0,46.41,45.66,788.4,209.79,90.06,1019.41,753.61,1201.3,1.0
2025-05-02 11:49:58.491425,3984.21,120.0,86.96,98.56,71.24,1.96,1162.03,54.67,116.0,0.54,0.64,0.38,0.05,0.15,5.0,88.04,3327.0,0.98,2.49,45.15,46.1,48.71,42.79,730.45,204.69,86.73,1030.07,817.78,1184.41,1.0
2025-05-02 11:50:02.680365,3984.315,120.0,79.31,134.2,57.34,4.36,1198.71,45.0,119.0,0.81,0.42,0.1,0.45,0.14,0.5,112.86,3575.07,1.03,2.55,43.61,40.9,49.79,44.54,746.52,201.96,87.77,1010.76,859.85,947.43,3.0
2025-05-02 11:50:03.499836,4089.315,120.0,84.46,96.98,66.99,5.0,1235.26,45.0,122.0,0.2,0.52,0.05,0.34,0.79,0.52,64.42,3397.49,0.9,2.47,38.24,41.31,45.74,38.35,729.26,184.99,91.43,876.32,933.57,1167.83,3.0
2025-05-02 11:50:07.715051,4089.35,120.0,93.89,107.51,50.86,5.21,1137.01,45.0,123.0,0.84,0.53,0.41,0.13,0.47,2.56,66.33,3226.33,0.95,1.91,43.08,50.13,41.11,41.44,680.0,208.27,89.72,1048.55,749.75,1147.77,1.0
2025-05-02 11:50:08.508681,4124.35,120.0,89.1,96.47,66.29,2.84,1152.94,69.74,124.0,1.23,0.64,0.39,0.05,0.06,0.59,103.53,3481.75,1.15,1.57,38.48,40.0,42.53,41.07,746.92,204.74,88.22,902.92,925.88,1065.48,1.0
2025-05-02 11:50:12.747130,4124.385,120.0,93.29,108.71,56.27,6.03,1175.19,75.56,125.0,0.46,0.59,0.43,0.13,0.12,2.49,69.0,3382.21,0.91,1.83,38.79,40.26,47.18,51.23,797.37,203.87,87.24,1066.12,801.15,1168.85,1.0
2025-05-02 11:50:13.515224,4159.385,120.0,84.45,112.47,85.0,8.44,1247.64,62.41,126.0,0.88,0.25,0.68,0.22,0.96,2.93,67.23,3429.35,1.03,2.33,41.24,41.94,45.33,43.54,765.2,199.11,89.48,1127.08,781.42,1230.11,1.0
2025-05-02 11:50:17.755653,4159.49,120.0,93.66,118.47,67.01,6.7,1197.59,55.81,129.0,0.69,0.53,0.13,0.25,0.54,0.89,45.45,3299.56,0.97,2.01,39.56,45.97,41.71,41.17,727.08,176.78,90.49,1270.99,658.1,1100.09,3.0
2025-05-02 11:50:18.522821,4194.49,120.0,93.17,113.98,50.0,5.46,1257.65,48.74,130.0,0.64,0.15,0.47,0.31,0.27,4.18,56.01,3383.5,0.9,1.34,41.8,42.77,43.84,52.93,742.24,190.59,87.73,939.22,825.08,1040.26,1.0
2025-05-02 11:50:22.765054,4194.525,120.0,91.15,96.84,68.33,4.82,1236.03,56.76,131.0,0.05,0.22,0.44,0.05,0.36,0.91,54.28,3345.24,0.98,1.96,37.9,42.24,47.01,42.61,745.05,202.2,85.8,934.56,845.3,1306.58,1.0
2025-05-02 11:50:23.531235,4264.525,120.0,92.23,94.69,85.0,4.67,1137.57,54.32,133.0,1.07,0.29,0.05,0.43,0.31,3.54,73.97,3484.49,1.02,2.11,40.31,45.57,44.27,53.99,751.66,202.77,87.76,922.95,945.6,1273.84,2.0
2025-05-02 11:50:27.771271,4264.629999999999,120.0,91.49,96.33,64.84,5.83,1176.1,65.9,136.0,0.96,0.05,0.05,0.6,0.65,2.38,87.61,3366.62,1.0,1.62,41.14,46.05,38.58,45.95,741.77,223.52,90.18,908.02,915.14,1254.94,3.0
2025-05-02 11:50:28.539874,4369.629999999999,120.0,93.65,110.29,56.41,4.59,1232.84,56.69,139.0,0.14,0.62,0.05,0.36,0.05,2.3,70.54,3332.2,1.05,2.31,41.11,45.16,43.97,40.56,795.18,215.17,91.54,1157.49,738.17,1222.58,3.0
2025-05-02 11:50:32.778239,4369.664999999999,120.0,82.6,114.59,73.38,7.88,1299.61,46.02,140.0,0.51,0.05,0.65,0.13,0.05,1.31,94.9,3216.33,1.06,2.5,39.41,49.01,45.31,43.74,714.38,196.05,90.54,1115.74,850.05,1018.55,1.0
2025-05-02 11:50:33.547512,4474.664999999999,120.0,87.08,109.58,66.7,8.3,1241.55,45.0,143.0,0.64,0.48,0.38,0.3,0.78,0.5,81.03,3433.53,0.96,2.83,36.39,45.97,48.45,44.35,756.57,190.66,88.34,1120.55,798.33,1242.65,3.0
2025-05-02 11:50:37.786547,4474.699999999999,120.0,100.0,97.94,64.28,4.28,1164.67,67.07,144.0,0.81,0.36,0.81,0.13,0.6,0.5,54.61,3243.14,1.03,2.66,39.11,38.84,41.93,41.45,731.8,195.39,84.33,970.29,788.12,1102.12,1.0
2025-05-02 11:50:38.554912,4509.699999999999,120.0,86.68,96.44,71.14,7.08,1170.33,56.14,145.0,0.77,0.48,0.47,0.08,0.05,2.26,80.44,3311.23,0.96,1.38,44.22,38.09,47.66,47.06,758.53,201.96,88.33,1032.08,736.97,1254.75,1.0
2025-05-02 11:50:42.795302,4509.769999999999,120.0,83.68,110.63,71.82,3.86,1128.82,69.87,147.0,1.09,0.32,0.7,0.45,0.37,0.94,66.89,3283.78,1.04,1.98,42.98,44.53,43.26,43.61,786.53,202.15,91.04,1045.85,872.43,1102.07,2.0
2025-05-02 11:50:43.563283,4579.769999999999,120.0,92.92,96.36,78.64,8.39,1140.04,77.95,149.0,0.48,0.62,0.38,0.14,0.37,0.99,85.47,3437.84,1.1,1.41,40.73,39.8,46.51,44.13,783.67,186.11,80.88,1028.46,815.62,1226.74,2.0
2025-05-02 11:50:47.803404,4579.839999999998,120.0,97.56,130.41,63.41,7.11,1136.26,54.85,151.0,0.49,0.31,0.5,0.16,0.44,1.02,30.0,3413.16,1.0,2.58,35.33,37.75,47.77,38.4,713.8,212.51,85.21,1150.4,908.47,979.82,2.0
2025-05-02 11:50:48.572519,4684.839999999998,120.0,92.85,111.89,85.0,1.94,1217.26,57.45,154.0,0.56,0.58,0.3,0.11,0.39,2.01,68.6,3330.8,0.96,2.38,44.9,45.12,46.13,52.38,724.08,183.2,86.41,1074.88,887.9,1169.34,3.0
2025-05-02 11:50:52.812062,4684.909999999998,120.0,88.01,100.61,51.74,4.8,1233.63,49.33,156.0,0.69,0.05,0.46,0.52,0.05,1.36,97.46,3468.42,0.92,2.26,44.94,43.61,50.11,50.13,736.14,186.7,86.91,1070.04,758.59,1209.08,2.0
2025-05-02 11:50:53.582089,4754.909999999998,120.0,87.38,109.67,68.11,7.02,1133.03,45.0,158.0,0.46,0.96,0.61,0.5,0.05,3.02,30.0,3332.92,0.99,2.21,45.21,45.33,39.06,43.08,732.91,211.47,90.58,1109.87,840.82,1271.1,2.0
2025-05-02 11:50:57.820551,4755.014999999998,120.0,89.49,124.5,61.94,3.85,1220.13,71.54,161.0,0.43,0.58,0.43,0.43,0.39,1.69,114.49,3150.02,0.97,1.73,36.58,42.61,44.92,39.85,734.14,193.46,90.07,915.42,788.85,1233.33,3.0
2025-05-02 11:50:58.590060,4825.014999999998,120.0,89.67,109.28,58.6,6.01,1240.39,60.44,163.0,0.05,0.05,0.05,0.47,0.36,2.01,76.6,3239.19,1.03,2.46,39.78,45.86,43.96,40.99,698.39,167.08,85.98,989.27,706.49,1239.71,2.0
2025-05-02 11:51:01.958391,4825.119999999997,120.0,88.5,87.29,53.92,8.03,1259.33,55.09,166.0,0.08,0.35,0.34,0.48,0.89,1.4,84.76,3303.15,1.03,2.87,34.59,43.44,44.51,47.23,765.04,181.71,92.12,936.83,938.24,1122.9,3.0
2025-05-02 11:51:01.967659,4825.224999999997,120.0,92.0,98.99,85.0,4.28,1100.04,59.4,169.0,0.34,0.73,0.97,0.15,0.32,1.71,107.42,3298.7,1.02,2.2,36.15,42.3,46.53,40.82,785.74,213.16,85.45,974.28,894.87,1224.75,3.0
2025-05-02 11:51:03.598727,4895.224999999997,120.0,86.53,101.94,69.24,1.0,1177.73,45.0,171.0,0.77,0.31,0.58,0.24,0.53,2.67,45.75,3325.16,0.98,2.55,42.67,41.88,42.12,40.84,765.66,216.08,89.7,869.38,931.66,1105.47,2.0
2025-05-02 11:51:04.114791,4895.329999999996,120.0,81.02,104.23,67.11,7.62,1176.24,45.0,174.0,0.42,0.58,0.05,0.1,0.05,1.2,109.95,3365.09,0.93,0.85,37.43,44.05,40.48,45.92,718.67,209.87,88.43,800.0,799.59,1067.0,3.0
2025-05-02 11:51:04.123394,4895.399999999996,120.0,90.67,107.34,76.99,6.72,1232.38,71.38,176.0,0.39,0.35,0.14,0.05,0.05,2.29,66.39,3220.96,1.08,2.56,36.96,43.89,47.25,49.36,767.92,193.49,87.36,1030.42,853.74,1213.13,2.0
2025-05-02 11:51:06.264095,4895.504999999996,120.0,89.73,102.7,59.4,1.0,1224.66,63.39,179.0,0.6,0.94,0.61,0.12,0.05,2.48,134.24,3436.23,0.99,2.1,40.37,41.94,48.52,46.89,747.33,227.96,91.31,995.08,914.99,1312.04,3.0
2025-05-02 11:51:06.273420,4895.539999999995,120.0,92.24,95.06,53.36,2.24,1207.51,46.34,180.0,0.84,0.05,0.34,0.05,0.3,1.11,107.83,3524.88,1.11,1.87,38.26,40.96,44.77,51.28,772.47,213.07,89.48,1012.98,793.98,1184.44,1.0
2025-05-02 11:51:07.414108,4895.644999999995,120.0,88.33,116.56,72.49,4.58,1183.41,78.03,183.0,0.93,0.31,0.14,0.21,0.05,1.92,68.72,3366.96,0.89,1.76,41.11,41.28,45.26,48.06,727.36,225.48,83.32,1173.06,934.69,1334.91,3.0
2025-05-02 11:51:07.423803,4895.7499999999945,120.0,100.0,101.0,63.48,1.0,1243.81,80.0,186.0,0.57,0.19,0.41,0.33,0.22,0.51,110.04,3260.01,1.1,2.14,41.49,40.08,47.33,46.0,706.19,185.96,88.18,933.86,865.34,1051.34,3.0
2025-05-02 11:51:08.607298,4965.7499999999945,120.0,92.67,99.7,50.0,6.01,1259.7,68.05,188.0,1.12,0.88,0.43,0.2,0.44,2.53,118.46,3465.52,0.85,2.31,36.99,43.29,45.38,45.41,737.96,186.2,90.92,1092.61,753.84,1312.25,2.0
2025-05-02 11:51:09.583567,4965.854999999994,120.0,77.63,112.04,60.61,4.78,1208.4,46.61,191.0,0.83,0.99,0.62,0.36,0.57,0.5,32.03,3268.55,0.88,2.33,43.26,40.34,45.95,40.34,737.18,189.25,86.15,1056.93,758.63,1311.22,3.0
2025-05-02 11:51:09.589202,4965.924999999994,120.0,90.34,115.42,73.73,5.14,1243.35,64.83,193.0,0.14,0.66,0.24,0.32,0.18,3.0,99.91,3410.01,0.98,2.59,40.66,46.61,46.26,47.75,754.34,193.34,85.91,845.49,897.13,1270.69,2.0
2025-05-02 11:51:10.737440,4965.9949999999935,120.0,87.0,110.4,58.71,3.91,1215.75,66.94,195.0,0.57,0.36,0.39,0.52,0.26,1.01,106.23,3301.07,1.15,1.53,35.51,47.12,40.28,49.74,736.52,219.93,88.41,1068.63,747.66,1078.67,2.0
2025-05-02 11:51:10.746153,4966.064999999993,120.0,96.96,109.7,52.89,6.18,1199.15,45.0,197.0,0.11,0.63,0.43,0.05,0.42,0.84,97.49,3334.55,0.97,1.73,42.03,37.07,38.0,48.88,706.98,209.1,90.63,983.36,825.5,1349.07,2.0
2025-05-02 11:51:13.615068,5036.064999999993,120.0,86.15,99.9,61.61,9.88,1171.62,80.0,199.0,1.23,0.26,0.67,0.33,0.05,2.88,64.15,3220.38,1.02,1.89,34.21,46.16,48.06,48.62,778.25,208.47,87.77,896.66,863.27,1400.0,2.0
2025-05-02 11:51:15.752736,5036.169999999993,120.0,89.82,110.11,85.0,4.95,1172.62,56.91,202.0,0.05,0.31,0.38,0.24,0.14,1.68,59.46,3398.97,1.15,1.21,40.07,38.12,42.41,48.1,741.03,215.69,86.9,1074.26,840.35,1120.03,3.0
2025-05-02 11:51:18.622128,5141.169999999993,120.0,88.62,93.12,66.01,6.42,1203.94,66.26,205.0,0.08,0.05,0.35,0.37,0.21,0.5,110.44,3378.07,0.96,1.8,40.03,46.89,45.84,54.01,760.74,189.8,83.41,1023.27,694.98,949.9,3.0
2025-05-02 11:51:20.760933,5141.2399999999925,120.0,87.48,107.66,68.11,6.41,1276.63,80.0,207.0,0.05,0.11,0.47,0.35,0.22,2.5,104.06,3336.55,0.85,3.5,38.14,43.13,44.78,41.13,763.86,193.79,89.53,872.75,802.14,1039.61,2.0
2025-05-02 11:51:23.630762,5176.2399999999925,120.0,93.04,101.18,59.04,8.85,1228.5,47.31,208.0,1.44,1.34,0.63,0.34,0.71,0.5,41.06,3295.18,0.98,2.31,37.75,42.34,45.63,45.78,788.93,192.21,88.08,960.83,901.9,1307.12,1.0
2025-05-02 11:51:25.768988,5176.309999999992,120.0,90.49,97.84,69.1,5.79,1177.7,80.0,210.0,0.78,0.8,0.42,0.05,0.05,0.5,88.98,3567.01,1.04,1.85,41.26,46.25,45.52,46.87,727.1,198.73,86.89,1064.57,935.99,1157.87,2.0
2025-05-02 11:51:28.638701,5246.309999999992,120.0,89.23,123.64,70.37,6.45,1164.19,62.31,212.0,0.49,0.05,0.05,0.62,0.29,1.39,99.61,3429.61,1.09,2.49,37.43,43.21,45.55,49.58,710.58,205.79,89.76,992.44,806.82,1065.02,2.0
2025-05-02 11:51:29.927983,5246.414999999992,120.0,89.07,90.44,65.31,8.36,1292.02,63.43,215.0,0.64,0.28,0.05,0.17,0.53,3.35,98.9,3366.21,1.12,1.58,42.3,41.93,42.41,42.7,797.67,192.26,84.1,900.36,845.91,1102.15,3.0
2025-05-02 11:51:29.937932,5246.4849999999915,120.0,88.29,111.97,58.91,1.63,1241.68,79.41,217.0,0.05,0.09,0.75,0.53,0.17,0.5,50.94,3430.98,0.85,1.58,37.74,40.67,42.93,49.13,742.48,197.02,86.84,951.02,755.39,1079.25,2.0
2025-05-02 11:51:31.084136,5246.519999999991,120.0,84.37,103.36,78.74,2.22,1167.39,57.44,218.0,0.57,0.06,0.36,0.22,0.45,0.57,108.96,3316.04,1.03,1.66,38.66,44.33,47.97,41.72,765.43,202.32,91.53,1081.33,948.21,1391.12,1.0
2025-05-02 11:51:31.092184,5246.554999999991,120.0,94.65,104.16,72.05,4.92,1219.21,64.05,219.0,0.13,0.05,0.4,0.12,0.24,2.41,61.63,3427.96,0.98,3.4,35.14,38.03,42.34,46.06,769.99,192.78,84.18,1051.13,783.95,1181.78,1.0
2025-05-02 11:51:33.645762,5316.554999999991,120.0,94.11,102.1,73.32,3.62,1279.71,70.27,221.0,0.06,0.34,0.85,0.27,0.32,3.51,92.73,3306.67,1.09,2.37,41.69,38.28,42.83,47.3,750.86,218.03,89.52,1002.77,944.3,1218.14,2.0
2025-05-02 11:51:36.098638,5316.624999999991,120.0,83.09,90.8,65.2,4.85,1136.73,65.44,223.0,0.81,0.79,0.68,0.42,0.05,2.43,105.61,3335.43,1.15,2.2,33.8,45.3,48.27,41.28,807.66,186.82,87.45,1061.18,736.92,1232.64,2.0
2025-05-02 11:51:37.250282,5316.694999999991,120.0,87.52,118.37,67.38,2.17,1133.33,48.62,225.0,0.61,0.45,0.26,0.15,0.05,1.35,30.0,3321.51,1.09,2.89,37.88,41.47,49.29,51.5,732.92,223.3,85.31,1015.43,1000.0,1222.86,2.0
2025-05-02 11:51:37.261089,5316.79999999999,120.0,82.05,118.16,69.43,5.78,1308.19,45.05,228.0,0.21,0.52,0.34,0.22,0.46,3.43,30.0,3265.53,0.97,2.33,40.78,39.18,43.68,42.88,715.31,194.76,89.18,920.6,962.23,1137.03,3.0
2025-05-02 11:51:38.653040,5386.79999999999,120.0,94.73,100.93,56.82,3.93,1189.23,80.0,230.0,0.5,0.51,0.05,0.05,0.24,2.21,72.23,3312.34,0.91,1.62,40.32,42.4,48.03,39.05,744.79,212.52,88.24,975.78,807.66,1219.75,2.0
2025-05-02 11:51:39.407184,5386.83499999999,120.0,95.48,109.1,78.0,7.64,1200.31,45.0,231.0,0.79,0.24,0.53,0.08,0.5,2.22,38.72,3372.25,1.0,3.5,42.94,38.29,47.27,42.15,783.48,177.65,84.12,1115.0,812.4,1024.48,1.0
2025-05-02 11:51:39.415692,5386.90499999999,120.0,100.0,107.0,50.0,4.86,1205.84,63.67,233.0,0.92,0.64,0.56,0.72,0.59,1.4,86.92,3417.44,1.13,1.46,38.67,42.93,45.58,38.32,740.74,191.9,88.8,986.06,924.57,1211.69,2.0
2025-05-02 11:51:43.563008,5387.009999999989,120.0,84.99,100.48,51.01,7.08,1231.19,73.89,236.0,0.08,0.81,0.53,0.49,0.61,1.1,54.42,3430.21,1.04,2.12,44.78,42.06,48.06,46.4,703.3,201.84,87.35,969.29,739.33,1044.14,3.0
2025-05-02 11:51:43.572250,5387.079999999989,120.0,83.31,93.28,63.97,3.25,1083.7,64.75,238.0,0.86,0.05,0.34,0.27,0.34,0.5,93.77,3310.51,1.12,1.77,39.05,39.24,45.81,39.55,761.67,192.46,87.1,1080.84,946.92,1173.48,2.0
2025-05-02 11:51:43.657743,5422.079999999989,120.0,82.51,94.68,55.32,6.85,1255.52,45.0,239.0,0.46,0.63,0.56,0.41,0.05,2.53,113.13,3414.56,0.85,1.58,40.95,42.28,42.96,43.19,682.88,202.63,90.89,1145.92,745.73,988.38,1.0
2025-05-02 11:51:48.578140,5422.149999999989,120.0,92.78,110.6,63.36,8.58,1237.32,50.25,241.0,0.39,0.35,0.54,0.52,0.54,1.67,73.23,3307.14,1.02,2.23,37.22,43.09,47.27,41.6,740.66,185.32,88.35,1167.77,885.32,1106.46,2.0
2025-05-02 11:51:48.662602,5457.149999999989,120.0,90.24,99.15,53.82,5.16,1178.49,57.9,242.0,0.64,0.67,0.48,0.25,0.05,2.84,90.86,3306.51,1.04,1.76,33.04,43.55,42.06,36.05,820.0,198.94,90.87,954.88,706.73,1038.99,1.0
